"anio","municipio_id","municipio_nombre","region_sanitaria","establecimiento_nombre","dependencia","establecimiento_especialidad","cantidad_camas_criticas"
2017,60056,"Bahía Blanca","I","Hospital Interzonal General de Ag. Dr. J. Penna","Provincial","Terapia intensiva",15
2017,60056,"Bahía Blanca","I","Hospital Interzonal General de Ag. Dr. J. Penna","Provincial","Terapia intensiva infantil",8
2017,60056,"Bahía Blanca","I","Hospital Municipal de Agudos Dr. Leónidas Lucero","Municipal","Terapia intensiva",12
2017,60602,"Patagones","I","Hospital Municipal de Agudos Dr. Pedro Ecay","Municipal","Terapia intensiva",4
2017,60196,"Coronel Pringles","I","Hospital Municipal Dr. Cabrera","Municipal","Terapia intensiva",5
2017,60203,"Coronel Suárez","I","Hospital Municipal de Cnel. Suárez","Municipal","Terapia intensiva",4
2017,60651,"Puán","I","Hospital Municipal Gobernador Ugarte","Municipal","Terapia intermedia",4
2017,60700,"Saavedra","I","Hospital y Maternidad Municipal O. F. Ducos","Municipal","Terapia intensiva",4
2017,60833,"Tres Arroyos","I","Hospital Ignacio Pirovano","Municipal","Terapia intensiva",5
2017,60147,"Carlos Casares","II","Hospital Municipal Dr. Julio F. Ramos","Municipal","Terapia intensiva",5
2017,60588,"9 de Julio","II","Hospital Zonal General de Ag. Julio de Vedia","Provincial","Terapia intensiva",3
2017,60826,"Trenque Lauquen","II","Hospital Municipal Dr. Pedro T. Orellana","Municipal","Terapia intensiva",12
2017,60847,"Tres Lomas","II","Hospital Municipal Dr. Domingo V. Girotti","Municipal","Terapia intensiva",1
2017,60210,"Chacabuco","III","Hospital Municipal Ntra. Sra. del Carmen","Municipal","Terapia intensiva",3
2017,60351,"General Pinto","III","Hospital Municipal Dr. Alberto L. Videla","Municipal","Terapia intensiva",4
2017,60413,"Junín","III","Hospital Interzonal General de Ag. Abraham Piñeyro","Provincial","Cuidados especiales infantiles",20
2017,60413,"Junín","III","Hospital Interzonal General de Ag. Abraham Piñeyro","Provincial","Terapia intensiva",10
2017,60413,"Junín","III","Hospital Interzonal General de Ag. Abraham Piñeyro","Provincial","Terapia intensiva infantil",5
2017,60413,"Junín","III","Hospital Interzonal General de Ag. Abraham Piñeyro","Provincial","Terapia intensiva neonatología",15
2017,60469,"Lincoln","III","HospitalSubzonal Municipal Dr. R. O. Miravalle","Municipal","Terapia intensiva",4
2017,60077,"Arrecifes","IV","Hospital Municipal Santa Francisca Romana","Municipal","Terapia intensiva",4
2017,60070,"Baradero","IV","Hospital Subzonal General Dr. L. Piñeiro","Municipal","Terapia intensiva",4
2017,60140,"Capitán Sarmiento","IV","Hospital Municipal San Carlos","Municipal","Terapia intensiva",6
2017,60161,"Carmen de Areco","IV","Hospital Local General Ntra. Sra. del Carmen","Provincial","Terapia intensiva",4
2017,60175,"Colón","IV","Hospital Municipal de Colón","Municipal","Terapia intensiva",4
2017,60623,"Pergamino","IV","Hospital Interzonal General de Ag. San José","Provincial","Cuidados intensivos",8
2017,60623,"Pergamino","IV","Hospital Interzonal General de Ag. San José","Provincial","Terapia intensiva",6
2017,60623,"Pergamino","IV","Hospital Interzonal General de Ag. San José","Provincial","Terapia intensiva infantil",6
2017,60623,"Pergamino","IV","Hospital Interzonal General de Ag. San José","Provincial","Unidad coronaria",4
2017,60686,"Rojas","IV","Hospital Subzonal General S. Unzué","Municipal","Terapia intensiva",5
2017,60714,"Salto","IV","Hospital Municipal de Salto Presidente J. D. Perón","Municipal","Terapia intensiva",5
2017,60728,"San Andrés de Giles","IV","Hospital Municipal San Andrés","Municipal","Terapia intensiva",6
2017,60728,"San Andrés de Giles","IV","Hospital Municipal San Andrés","Municipal","Unidad coronaria",5
2017,60735,"San Antonio de Areco","IV","Hospital Municipal Emilio Zerboni","Municipal","Terapia intensiva",4
2017,60763,"San Nicolás","IV","Hospital Interzonal General de Ag. San Felipe","Provincial","Terapia intensiva",12
2017,60763,"San Nicolás","IV","Hospital Interzonal General de Ag. San Felipe","Provincial","Terapia intensiva infantil",9
2017,60763,"San Nicolás","IV","Hospital Interzonal General de Ag. San Felipe","Provincial","Terapia intensiva neonatología",12
2017,60770,"San Pedro","IV","Hospital Subzonal General Dr. E. Ruffo","Municipal","Terapia intensiva",3
2017,60126,"Campana","V","Hospital San José","Municipal","Terapia intensiva",7
2017,60126,"Campana","V","Hospital San José","Municipal","Unidad coronaria",9
2017,60252,"Escobar","V","Hospital Zonal General de Ag. Dr. E. Erill","Provincial","Cuidados intensivos",6
2017,60252,"Escobar","V","Hospital Zonal General de Ag. Dr. E. Erill","Provincial","Terapia intensiva neonatología",7
2017,60266,"Exaltación de la Cruz","V","Hospital Municipal San José","Municipal","Terapia intensiva",8
2017,60371,"General San Martín","V","Hospital Interzonal General de Ag. Eva Perón","Provincial","Terapia intensiva",8
2017,60371,"General San Martín","V","Hospital Interzonal General de Ag. Eva Perón","Provincial","Terapia intensiva infantil",6
2017,60371,"General San Martín","V","Hospital Interzonal General de Ag. Eva Perón","Provincial","Terapia intensiva neonatología",14
2017,60371,"General San Martín","V","Hospital Interzonal General de Ag. Eva Perón","Provincial","Unidad coronaria",7
2017,60371,"General San Martín","V","Hospital Zonal General de Ag. General M. Belgrano","Provincial","Terapia intensiva",8
2017,60371,"General San Martín","V","Hospital Municipal Dr. D. E. Thompson","Municipal","Cuidados intensivos",7
2017,60412,"José C. Paz","V","Hospital Zonal de Ag. Gob. Domingo Mercante","Provincial","Terapia intensiva",6
2017,60515,"Malvinas Argentinas","V","Centro de Alta Complejidad Cardiovasc. Pte. J. D. Perón","Municipal","Unidad coronaria",31
2017,60515,"Malvinas Argentinas","V","Hospital Municipal de Trauma y Emerg. Dr. F. A. Abete","Municipal","Terapia intensiva",29
2017,60515,"Malvinas Argentinas","V","Hospital Municipal de Trauma y Emerg. Dr. F. A. Abete","Municipal","Terapia intensiva infantil",10
2017,60515,"Malvinas Argentinas","V","Hospital Municipal de Rehabilitación Dr. A Drozdowski","Municipal","Terapia intensiva",9
2017,60638,"Pilar","V","Hospital Central de Pilar Juan C. Sanguinetti","Municipal","Terapia intensiva",16
2017,60638,"Pilar","V","Hospital Municipal Pediátrico Dr. F. Falcón","Municipal","Terapia intensiva infantil",5
2017,60638,"Pilar","V","Hospital Municipal Maternidad Inf. Comodoro H. Meisner","Municipal","Terapia intensiva neonatología",20
2017,60749,"San Fernando","V","Hospital Zonal General de Ag. Petrona V. de Cordero","Provincial","Terapia intensiva",10
2017,60749,"San Fernando","V","Hospital Zonal General de Ag. Petrona V. de Cordero","Provincial","Terapia intensiva infantil",8
2017,60756,"San Isidro","V","Hospital Maternidad Infantil de San Isidron Dr. C. Gianantonio","Municipal","Terapia intensiva infantil",6
2017,60756,"San Isidro","V","Hospital Maternidad Infantil de San Isidron Dr. C. Gianantonio","Municipal","Terapia intensiva neonatología",10
2017,60756,"San Isidro","V","Hospital Central Municipal de San Isidro","Municipal","Terapia intensiva",14
2017,60760,"San Miguel","V","Hospital MunicipalDr. Raúl F. Larcade","Municipal","Terapia intensiva",15
2017,60760,"San Miguel","V","Hospital MunicipalDr. Raúl F. Larcade","Municipal","Terapia intensiva neonatología",9
2017,60760,"San Miguel","V","Hospital Municipal ""San Miguel Arcángel""","Municipal","Terapia intensiva",10
2017,60805,"Tigre","V","Hospital Zonal General de Ag. M. V. de Martínez","Provincial","Cuidados especiales infantiles",8
2017,60805,"Tigre","V","Hospital Zonal General de Ag. M. V. de Martínez","Provincial","Terapia intensiva",8
2017,60805,"Tigre","V","Hospital Zonal General de Ag. M. V. de Martínez","Provincial","Terapia intensiva neonatología",12
2017,60805,"Tigre","V","Hospital Materno Infantil Dr. Florencio Escardó","Municipal","Terapia intensiva",4
2017,60861,"Vicente López","V","Hospital Zonal del Tórax Dr. Cetrángolo","Provincial","Terapia intensiva",6
2017,60861,"Vicente López","V","Instituto Maternidad Santa Rosa","Municipal","Terapia intensiva neonatología",14
2017,60861,"Vicente López","V","Hospital Municipal Dr. Bernardo Houssay","Municipal","Terapia intensiva",6
2017,60861,"Vicente López","V","Hospital Municipal Dr. Bernardo Houssay","Municipal","Unidad coronaria",6
2017,60882,"Zárate","V","Hospital Zonal General de Ag. Virgen del Carmen","Provincial","Terapia intensiva",7
2017,60028,"Almirante Brown","VI","Hospital Zonal General de Ag. Dr. Lucio Meléndez","Provincial","Terapia intensiva",5
2017,60028,"Almirante Brown","VI","Hospital Zonal General de Ag. Dr. Lucio Meléndez","Provincial","Terapia intensiva infantil",7
2017,60028,"Almirante Brown","VI","Hospital Zonal General de Ag. Dr. Lucio Meléndez","Provincial","Terapia intensiva neonatología",8
2017,60028,"Almirante Brown","VI","Hospital Zonal General Ag. Dr. Arturo Oñativia","Provincial","Terapia intensiva",8
2017,60028,"Almirante Brown","VI","Hospital Zonal General Ag. Dr. Arturo Oñativia","Provincial","Terapia intensiva neonatología",7
2017,60035,"Avellaneda","VI","Hospital Subzonal Maternidad Infantil Ana Goittia","Provincial","Terapia intensiva neonatología",6
2017,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Dr. Pedro Fiorito","Provincial","Cuidados intensivos",12
2017,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Dr. Pedro Fiorito","Provincial","Terapia intensiva",11
2017,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Dr. Pedro Fiorito","Provincial","Unidad coronaria",6
2017,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Pte. Perón","Provincial","Terapia intensiva",7
2017,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Pte. Perón","Provincial","Terapia intensiva neonatología",3
2017,60035,"Avellaneda","VI","Hospital Interzonal General de Ag. Pte. Perón","Provincial","Unidad coronaria",6
2017,60035,"Avellaneda","VI","Hospital Subzonal General de Agudos Dr. E. Wilde","Provincial","Terapia intensiva",6
2017,60091,"Berazategui","VI","Hospital Zonal General de  Ag. Evita Pueblo","Provincial","Terapia intensiva",8
2017,60091,"Berazategui","VI","Hospital Zonal General de  Ag. Evita Pueblo","Provincial","Terapia intensiva neonatología",25
2017,60260,"Esteban Echeverría","VI","Policlínico S. T. Santamarina","Municipal","Terapia intensiva",8
2017,60260,"Esteban Echeverría","VI","Policlínico S. T. Santamarina","Municipal","Terapia intensiva neonatología",8
2017,60270,"Ezeiza","VI","Hospital Interzonal General Agudos Eurnekian","Provincial","Terapia intensiva",6
2017,60270,"Ezeiza","VI","Hospital Interzonal General Agudos Eurnekian","Provincial","Terapia intensiva neonatología",7
2017,60274,"Florencio Varela","VI","Hospital Zonal General de Ag. Mi Pueblo","Provincial","Terapia intensiva",8
2017,60274,"Florencio Varela","VI","Hospital Zonal General de Ag. Mi Pueblo","Provincial","Terapia intensiva neonatología",21
2017,60274,"Florencio Varela","VI","Hospital de Alta Complejidad El Cruce","Provincial","Admisión paciente crítico",12
2017,60274,"Florencio Varela","VI","Hospital de Alta Complejidad El Cruce","Provincial","Terapia intensiva",24
2017,60274,"Florencio Varela","VI","Hospital de Alta Complejidad El Cruce","Provincial","Terapia intensiva infantil",26
2017,60274,"Florencio Varela","VI","Hospital de Alta Complejidad El Cruce","Provincial","Unidad coronaria",24
2017,60434,"Lanús","VI","Hospital Zonal General de Ag. Narciso López","Provincial","Terapia intensiva",4
2017,60434,"Lanús","VI","Hospital Zonal General de Ag. Narciso López","Provincial","Terapia intensiva neonatología",4
2017,60434,"Lanús","VI","Hospital Zonal General de Ag. Narciso López","Provincial","Unidad coronaria",5
2017,60434,"Lanús","VI","Hospital Interzonal General de Ag. Evita","Provincial","Cuidados intensivos pediátricos",5
2017,60434,"Lanús","VI","Hospital Interzonal General de Ag. Evita","Provincial","Terapia intensiva",8
2017,60434,"Lanús","VI","Hospital Interzonal General de Ag. Evita","Provincial","Terapia intensiva neonatología",8
2017,60434,"Lanús","VI","Hospital Interzonal General de Ag. Evita","Provincial","Unidad coronaria",8
2017,60490,"Lomas de Zamora","VI","Hospital Interzonal General de Ag. Luisa C. de Gandulfo","Provincial","Terapia intensiva",8
2017,60490,"Lomas de Zamora","VI","Hospital Interzonal General de Ag. Luisa C. de Gandulfo","Provincial","Terapia intensiva neonatología",16
2017,60490,"Lomas de Zamora","VI","Hospital Interzonal General de Ag. Luisa C. de Gandulfo","Provincial","Unidad coronaria",4
2017,60490,"Lomas de Zamora","VI","Hospital Maternidad Infantil Dr. Oscar E. Alende","Municipal","Terapia intensiva infantil",6
2017,60490,"Lomas de Zamora","VI","Hospital Maternidad Infantil Dr. Oscar E. Alende","Municipal","Terapia intensiva neonatología",12
2017,60658,"Quilmes","VI","Hospital Zonal General de Ag. Dr. I. Iriarte","Provincial","Terapia intensiva",10
2017,60658,"Quilmes","VI","Hospital Zonal General de Ag. Dr. I. Iriarte","Provincial","Terapia intensiva neonatología",11
2017,60658,"Quilmes","VI","Hospital Subzonal Esp. Maternidad Infantil Dr. Eduardo Oller","Municipal","Terapia intensiva neonatología",10
2017,60364,"General Rodríguez","VII","Hospital Interzonal General de Ag. Vte. Lopez y Planes","Provincial","Terapia intensiva",10
2017,60364,"General Rodríguez","VII","Hospital Interzonal General de Ag. Vte. Lopez y Planes","Provincial","Terapia intensiva infantil",6
2017,60364,"General Rodríguez","VII","Hospital Interzonal General de Ag. Vte. Lopez y Planes","Provincial","Terapia intensiva neonatología",18
2017,60364,"General Rodríguez","VII","Hospital Nacional Dr. Baldomero Sommer","Nacional","Cuidados intensivos",12
2017,60497,"Luján","VII","Hospital Municipal Ntra. Sra. de Luján","Municipal","Terapia intensiva",6
2017,60525,"Marcos Paz","VII","Hospital Dr. Hétor J. D'Agnillo","Municipal","Terapia intensiva",7
2017,60539,"Merlo","VII"," Hospital Zonal General de Ag. Héroes de Malvinas","Provincial","Terapia intensiva",7
2017,60539,"Merlo","VII"," Hospital Zonal General de Ag. Héroes de Malvinas","Provincial","Terapia intensiva neonatología",8
2017,60539,"Merlo","VII"," Hospital Zonal General de Ag. Héroes de Malvinas","Provincial","Unidad coronaria",3
2017,60539,"Merlo","VII","Hospital Municipal Eva Perón","Municipal","Terapia intensiva",13
2017,60539,"Merlo","VII","Hospital Municipal Eva Perón","Municipal","Terapia intensiva infantil",6
2017,60539,"Merlo","VII","Hospital Municipal Eva Perón","Municipal","Unidad coronaria",12
2017,60560,"Moreno","VII","Hospital Zonal General M.L. De la Vega","Provincial","Terapia intensiva",8
2017,60560,"Moreno","VII","Hospital Zonal General M.L. De la Vega","Provincial","Terapia intensiva neonatología",23
2017,60568,"Morón","VII","Hospital Interzonal General de Ag. Prof. Dr. L. Güemes","Provincial","Terapia intensiva",11
2017,60568,"Morón","VII","Hospital Interzonal General de Ag. Prof. Dr. L. Güemes","Provincial","Unidad coronaria",1
2017,60568,"Morón","VII","Hospital Municipal O. B. de Lavignolle","Municipal","Terapia intensiva",8
2017,60568,"Morón","VII","Hospital Municipal O. B. de Lavignolle","Municipal","Terapia intensiva neonatología",11
2017,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Cuidados especiales infantiles",11
2017,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Terapia intensiva",10
2017,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Terapia intensiva infantil",16
2017,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Terapia intensiva neonatología",41
2017,60568,"Morón","VII","Hospital Nacional Dr. Posadas","Nacional","Unidad coronaria",12
2017,60840,"Tres de Febrero","VII","Hospital Zonal General de Ag.  Prof. Dr. R. Carrillo","Provincial","Terapia intensiva",7
2017,60840,"Tres de Febrero","VII","Hospital Zonal General de Ag.  Prof. Dr. R. Carrillo","Provincial","Unidad coronaria",6
2017,60840,"Tres de Febrero","VII","Hospital Zonal General de Agudos Dr. C. A. Bocalandro","Provincial","Terapia intensiva",7
2017,60840,"Tres de Febrero","VII","Hospital Zonal General de Agudos Dr. C. A. Bocalandro","Provincial","Unidad coronaria",4
2017,60042,"Ayacucho","VIII","Hospital Local Municipal Dr. Pedro Solanet","Municipal","Terapia intensiva",5
